StartDate,StartTime,Cage,In_g
10/8/2020,10:33:47 PM,10,0.002
10/9/2020,12:05:35 AM,10,0.033
10/9/2020,12:28:50 AM,10,0.003
10/9/2020,1:07:25 AM,10,0.02
10/9/2020,3:48:38 AM,10,0.011
10/9/2020,7:02:34 AM,10,0.569
10/9/2020,7:53:14 AM,10,0.178
10/9/2020,8:07:21 AM,10,0.278
10/9/2020,8:28:33 AM,10,0.426
10/9/2020,8:57:59 AM,10,0.013
10/9/2020,10:33:37 AM,10,0.086
10/9/2020,10:38:17 AM,10,0.088
10/9/2020,11:40:00 AM,10,0.488
10/9/2020,1:31:23 PM,10,0.008
10/9/2020,2:15:14 PM,10,0.584
10/9/2020,2:43:07 PM,10,0.2
10/9/2020,4:11:31 PM,10,0.005
10/9/2020,4:34:53 PM,10,0.718
10/9/2020,5:20:07 PM,10,0.007
10/9/2020,5:24:42 PM,10,0.757
10/9/2020,6:38:12 PM,10,0.052
10/9/2020,6:59:09 PM,10,0.404
10/9/2020,7:37:09 PM,10,0.009
10/9/2020,7:41:30 PM,10,0.204
10/9/2020,8:02:11 PM,10,0.021
10/9/2020,10:42:33 PM,10,0.031
10/9/2020,10:46:25 PM,10,0.355
10/9/2020,11:11:38 PM,10,0.436
10/10/2020,4:02:11 AM,10,0.02
10/10/2020,4:09:48 AM,10,0.59
10/10/2020,4:25:30 AM,10,0.875
10/10/2020,7:06:58 PM,10,0.001
10/10/2020,8:13:24 PM,10,0.018
10/10/2020,10:12:27 PM,10,0.008
10/11/2020,1:14:13 AM,10,0.042
10/11/2020,2:37:28 AM,10,0.004
10/11/2020,9:13:18 AM,10,0.11
10/11/2020,10:03:08 AM,10,0.046
10/11/2020,10:14:03 AM,10,0.785
10/11/2020,10:30:16 AM,10,0.009
10/11/2020,11:35:11 AM,10,0.079
10/11/2020,12:54:13 PM,10,0.392
10/11/2020,5:13:29 PM,10,0.204
10/11/2020,5:41:28 PM,10,0.006
10/11/2020,5:58:32 PM,10,0.501
10/11/2020,6:55:49 PM,10,0.29
10/11/2020,7:37:05 PM,10,0.274
10/11/2020,7:49:29 PM,10,0.278
10/11/2020,8:03:56 PM,10,0.045
10/11/2020,8:35:11 PM,10,0.312
10/11/2020,9:09:28 PM,10,0.006
10/11/2020,9:13:33 PM,10,0.248
10/11/2020,9:31:56 PM,10,0.141
10/11/2020,9:36:36 PM,10,0.198
10/11/2020,9:43:42 PM,10,0.356
10/11/2020,10:24:09 PM,10,0.079
10/12/2020,12:05:57 AM,10,0.479
10/12/2020,12:49:43 AM,10,0.139
10/12/2020,1:02:45 AM,10,0.729
10/12/2020,4:03:13 AM,10,0.008
10/12/2020,5:49:26 AM,10,0.033
10/12/2020,5:53:52 AM,10,0.251
10/12/2020,6:17:27 AM,10,0.318
10/12/2020,6:30:20 AM,10,0.069
10/1/2020,3:53:08 PM,11,0.217
10/1/2020,5:01:07 PM,11,0.035
10/1/2020,5:10:47 PM,11,0.108
10/1/2020,5:39:34 PM,11,0.136
10/1/2020,6:00:30 PM,11,0.061
10/1/2020,6:31:58 PM,11,0.152
10/1/2020,6:52:45 PM,11,0.045
10/1/2020,7:12:06 PM,11,0.716
10/1/2020,9:11:00 PM,11,0.035
10/1/2020,9:20:26 PM,11,0.004
10/1/2020,10:29:37 PM,11,0.285
10/1/2020,10:44:38 PM,11,0.165
10/1/2020,11:20:29 PM,11,0.157
10/1/2020,11:34:48 PM,11,0.12
10/1/2020,11:57:17 PM,11,0.113
10/2/2020,12:24:24 AM,11,0.007
10/2/2020,12:29:17 AM,11,0.094
10/2/2020,12:43:49 AM,11,0.206
10/2/2020,1:13:57 AM,11,0.131
10/2/2020,1:37:21 AM,11,0.167
10/2/2020,1:57:56 AM,11,0.097
10/2/2020,2:07:31 AM,11,0.173
10/2/2020,2:50:12 AM,11,0.147
10/2/2020,3:18:01 AM,11,0.124
10/2/2020,3:35:28 AM,11,0.021
10/2/2020,3:40:21 AM,11,0.216
10/2/2020,4:09:00 AM,11,0.009
10/2/2020,3:40:22 PM,11,0.022
10/2/2020,4:36:32 PM,11,0.003
10/2/2020,5:23:19 PM,11,0.002
10/2/2020,5:53:44 PM,11,0.006
10/2/2020,6:01:38 PM,11,0.007
10/2/2020,6:45:04 PM,11,0.003
10/2/2020,7:19:25 PM,11,0.001
10/2/2020,7:43:36 PM,11,0.018
10/2/2020,8:21:35 PM,11,0.02
10/2/2020,8:50:40 PM,11,0.001
10/2/2020,10:39:23 PM,11,0.012
10/2/2020,11:24:42 PM,11,0.035
10/2/2020,11:53:38 PM,11,0.01
10/3/2020,12:09:40 AM,11,0.002
10/3/2020,12:13:51 AM,11,0.005
10/3/2020,12:42:06 AM,11,0.015
10/3/2020,1:19:42 AM,11,0.003
10/3/2020,1:37:52 AM,11,0.008
10/3/2020,1:46:29 AM,11,0.002
10/3/2020,3:17:33 AM,11,0.007
10/3/2020,3:37:46 AM,11,0.013
10/3/2020,4:20:40 AM,11,0.003
10/3/2020,4:35:06 AM,11,0.006
10/3/2020,10:41:07 AM,11,0.16
10/3/2020,10:59:13 AM,11,0.17
10/3/2020,11:21:17 AM,11,0.051
10/3/2020,11:30:10 AM,11,0.023
10/3/2020,11:39:11 AM,11,0.154
10/3/2020,12:01:14 PM,11,0.028
10/3/2020,1:32:02 PM,11,0.247
10/3/2020,3:00:43 PM,11,0.238
10/3/2020,5:15:18 PM,11,0.301
10/3/2020,6:19:27 PM,11,0.535
10/3/2020,6:35:39 PM,11,0.17
10/3/2020,6:45:40 PM,11,0.011
10/3/2020,7:23:56 PM,11,0.075
10/3/2020,9:34:22 PM,11,0.36
10/3/2020,10:02:43 PM,11,0.214
10/4/2020,12:33:37 AM,11,0.006
10/4/2020,12:55:49 AM,11,0.282
10/4/2020,1:11:49 AM,11,0.02
10/4/2020,1:17:24 AM,11,0.279
10/4/2020,1:37:30 AM,11,0.221
10/4/2020,2:31:05 AM,11,0.186
10/4/2020,3:12:27 AM,11,0.027
10/4/2020,3:17:05 AM,11,0.288
10/4/2020,3:50:51 AM,11,0.008
10/4/2020,4:06:44 AM,11,0.168
10/4/2020,6:16:18 AM,11,0.003
10/4/2020,10:15:26 AM,11,0.067
10/4/2020,10:28:53 AM,11,0.005
10/4/2020,10:51:06 AM,11,0.005
10/4/2020,12:00:04 PM,11,0.002
10/4/2020,1:01:40 PM,11,0.028
10/4/2020,1:56:26 PM,11,0.02
10/4/2020,2:55:35 PM,11,0.005
10/4/2020,3:13:09 PM,11,0.026
10/4/2020,4:10:21 PM,11,0.006
10/4/2020,4:50:00 PM,11,0.043
10/4/2020,6:48:53 PM,11,0.008
10/4/2020,6:59:58 PM,11,0.018
10/4/2020,7:08:00 PM,11,0.006
10/4/2020,7:22:29 PM,11,0.017
10/4/2020,7:30:29 PM,11,0.006
10/4/2020,8:08:46 PM,11,0.016
10/4/2020,8:22:41 PM,11,0.01
10/4/2020,8:35:12 PM,11,0.004
10/5/2020,10:14:45 AM,11,0.155
10/5/2020,10:59:35 AM,11,0.006
10/5/2020,11:06:24 AM,11,0.559
10/5/2020,12:05:25 PM,11,0.009
10/5/2020,12:41:28 PM,11,0.141
10/5/2020,1:02:20 PM,11,0.185
10/5/2020,2:56:06 PM,11,0.063
10/5/2020,7:20:43 PM,11,0.012
10/5/2020,8:41:44 PM,11,0.462
10/5/2020,9:19:16 PM,11,0.003
10/5/2020,9:34:47 PM,11,0.093
10/6/2020,12:01:33 AM,11,0.055
10/6/2020,12:39:40 AM,11,0.01
10/6/2020,1:34:41 AM,11,0.359
10/6/2020,2:08:19 AM,11,0.17
10/6/2020,2:31:42 AM,11,0.267
10/6/2020,12:28:06 PM,11,0.007
10/6/2020,1:24:23 PM,11,0.003
10/6/2020,1:45:17 PM,11,0.001
10/6/2020,2:17:05 PM,11,0.003
10/6/2020,2:21:38 PM,11,0.005
10/6/2020,2:32:30 PM,11,0.011
10/6/2020,2:47:42 PM,11,0.005
10/6/2020,2:56:35 PM,11,0.012
10/6/2020,3:17:55 PM,11,0.013
10/6/2020,4:23:31 PM,11,0.003
10/6/2020,4:59:58 PM,11,0.004
10/6/2020,5:07:34 PM,11,0.005
10/6/2020,7:07:40 PM,11,0.005
10/6/2020,7:16:56 PM,11,0.004
10/6/2020,7:28:54 PM,11,0.003
10/6/2020,8:02:21 PM,11,0.003
10/6/2020,8:20:10 PM,11,0.003
10/6/2020,9:20:09 PM,11,0.009
10/6/2020,9:45:34 PM,11,0.008
10/6/2020,10:00:09 PM,11,0.004
10/6/2020,10:29:08 PM,11,0.012
10/7/2020,10:48:19 AM,11,0.211
10/7/2020,11:45:13 AM,11,0.422
10/7/2020,12:15:46 PM,11,0.037
10/7/2020,2:07:18 PM,11,0.902
10/7/2020,2:44:25 PM,11,0.053
10/7/2020,4:40:58 PM,11,0.001
10/7/2020,5:14:29 PM,11,0.16
10/7/2020,5:32:57 PM,11,0.077
10/7/2020,5:39:35 PM,11,0.183
10/7/2020,5:53:01 PM,11,0.333
10/7/2020,6:23:30 PM,11,0.026
10/7/2020,6:38:22 PM,11,0.08
10/7/2020,7:10:32 PM,11,0.291
10/7/2020,7:26:50 PM,11,0.017
10/7/2020,7:34:24 PM,11,0.262
10/7/2020,9:33:39 PM,11,0.201
10/7/2020,10:00:23 PM,11,0.003
10/7/2020,10:06:08 PM,11,0.293
10/7/2020,10:19:14 PM,11,0.014
10/8/2020,12:33:46 AM,11,0.519
10/8/2020,1:24:39 AM,11,0.002
10/8/2020,1:39:24 AM,11,0.152
10/8/2020,2:17:43 AM,11,0.248
10/8/2020,3:55:10 AM,11,0.732
10/8/2020,4:17:02 AM,11,0.117
10/8/2020,2:32:53 PM,11,0.002
10/8/2020,2:49:47 PM,11,0.008
10/8/2020,7:37:22 PM,11,0.008
10/8/2020,9:27:06 PM,11,0.006
10/8/2020,9:31:05 PM,11,0.003
10/8/2020,10:16:22 PM,11,0.011
10/8/2020,10:38:21 PM,11,0.007
10/8/2020,11:33:57 PM,11,0.03
10/8/2020,11:40:20 PM,11,0.002
10/9/2020,12:11:51 AM,11,0.055
10/9/2020,6:40:51 AM,11,0.003
10/9/2020,9:40:42 AM,11,0.679
10/9/2020,9:54:31 AM,11,0.686
10/9/2020,11:37:38 AM,11,0.03
10/9/2020,1:25:37 PM,11,0.03
10/9/2020,1:49:30 PM,11,0.697
10/9/2020,2:25:51 PM,11,0.164
10/9/2020,4:29:19 PM,11,0.334
10/9/2020,4:50:22 PM,11,0.963
10/9/2020,5:23:37 PM,11,0.173
10/9/2020,6:50:39 PM,11,0.016
10/9/2020,6:55:28 PM,11,0.025
10/9/2020,8:56:40 PM,11,0.29
10/9/2020,11:08:03 PM,11,0.408
10/10/2020,12:02:35 AM,11,0.278
10/10/2020,12:27:12 AM,11,0.299
10/10/2020,1:02:22 AM,11,0.005
10/10/2020,2:40:58 AM,11,0.32
10/10/2020,3:30:54 AM,11,0.97
10/10/2020,6:30:12 AM,11,0.934
10/10/2020,1:49:12 PM,11,0.001
10/10/2020,1:55:56 PM,11,0.004
10/10/2020,2:04:36 PM,11,0.005
10/10/2020,4:12:41 PM,11,0.002
10/10/2020,9:04:55 PM,11,0.117
10/10/2020,9:43:26 PM,11,0.002
10/10/2020,10:08:06 PM,11,0.002
10/10/2020,11:51:00 PM,11,0.003
10/11/2020,12:19:53 AM,11,0.008
10/11/2020,12:52:40 AM,11,0.003
10/11/2020,2:09:38 AM,11,0.016
10/11/2020,5:28:41 AM,11,0.006
10/11/2020,5:33:09 AM,11,0.007
10/11/2020,5:41:37 AM,11,0.001
10/11/2020,6:11:36 AM,11,0.312
10/11/2020,9:00:25 AM,11,0.174
10/11/2020,10:12:11 AM,11,0.433
10/11/2020,10:36:04 AM,11,0.255
10/11/2020,10:53:26 AM,11,0.499
10/11/2020,11:04:06 AM,11,0.003
10/11/2020,11:47:50 AM,11,0.01
10/11/2020,12:39:56 PM,11,0.015
10/11/2020,12:45:06 PM,11,0.013
10/11/2020,1:32:05 PM,11,0.271
10/11/2020,2:04:25 PM,11,0.153
10/11/2020,2:25:47 PM,11,0.136
10/11/2020,4:17:15 PM,11,0.544
10/11/2020,4:49:07 PM,11,0.582
10/11/2020,6:04:20 PM,11,0.073
10/11/2020,6:24:23 PM,11,0.251
10/11/2020,7:21:49 PM,11,0.205
10/11/2020,7:30:34 PM,11,0.1
10/11/2020,8:04:13 PM,11,0.095
10/11/2020,8:25:44 PM,11,0.008
10/11/2020,8:30:47 PM,11,0.388
10/11/2020,8:45:44 PM,11,0.015
10/11/2020,9:00:42 PM,11,0.201
10/11/2020,11:28:35 PM,11,0.302
10/11/2020,11:59:28 PM,11,0.024
10/12/2020,12:06:14 AM,11,0.126
10/12/2020,12:19:26 AM,11,0.285
10/12/2020,12:45:38 AM,11,0.02
10/12/2020,1:02:40 AM,11,0.17
10/12/2020,1:18:56 AM,11,0.346
10/12/2020,1:36:48 AM,11,0.015
10/12/2020,2:04:53 AM,11,0.744
10/12/2020,2:45:21 AM,11,0.268
10/12/2020,4:04:08 AM,11,0.001
10/12/2020,4:24:59 AM,11,0.121
10/12/2020,6:55:09 AM,11,0.056
10/1/2020,3:20:46 PM,12,0.049
10/1/2020,3:30:53 PM,12,0.102
10/1/2020,4:49:43 PM,12,0.021
10/1/2020,5:18:04 PM,12,0.132
10/1/2020,5:40:01 PM,12,0.022
10/1/2020,5:55:27 PM,12,0.099
10/1/2020,6:28:39 PM,12,0.602
10/1/2020,6:37:17 PM,12,0.002
10/1/2020,6:52:34 PM,12,0.003
10/1/2020,7:09:43 PM,12,0.011
10/1/2020,7:59:17 PM,12,0.075
10/1/2020,8:15:35 PM,12,0.061
10/1/2020,8:23:17 PM,12,0.002
10/1/2020,8:29:07 PM,12,0.098
10/1/2020,8:37:33 PM,12,0.006
10/1/2020,8:56:19 PM,12,0.028
10/1/2020,9:03:24 PM,12,0.071
10/1/2020,9:21:46 PM,12,0.007
10/1/2020,9:28:51 PM,12,0.201
10/1/2020,9:44:45 PM,12,0.015
10/1/2020,11:32:26 PM,12,0.039
10/1/2020,11:42:45 PM,12,0.072
10/2/2020,3:34:38 AM,12,0.007
10/2/2020,3:38:57 AM,12,0.02
10/2/2020,3:58:19 AM,12,0.022
10/2/2020,4:17:31 AM,12,0.202
10/2/2020,7:20:13 AM,12,0.096
10/2/2020,4:31:52 PM,12,0.033
10/2/2020,4:45:47 PM,12,0.042
10/2/2020,5:21:24 PM,12,0.023
10/2/2020,5:41:19 PM,12,0.122
10/2/2020,6:30:17 PM,12,0.024
10/3/2020,7:21:39 AM,12,0.201
10/3/2020,7:46:17 AM,12,0.165
10/3/2020,8:00:38 AM,12,0.148
10/3/2020,8:15:10 AM,12,0.076
10/3/2020,8:22:38 AM,12,0.118
10/3/2020,9:46:20 AM,12,0.022
10/3/2020,10:58:34 AM,12,0.305
10/3/2020,11:19:57 AM,12,0.11
10/3/2020,11:31:24 AM,12,0.004
10/3/2020,2:01:59 PM,12,0.247
10/3/2020,2:16:10 PM,12,0.284
10/3/2020,4:32:02 PM,12,0.23
10/3/2020,4:50:08 PM,12,0.037
10/3/2020,5:38:35 PM,12,0.21
10/3/2020,6:27:14 PM,12,0.779
10/3/2020,8:43:35 PM,12,0.01
10/3/2020,8:55:19 PM,12,0.131
10/3/2020,9:40:35 PM,12,0.076
10/3/2020,10:10:31 PM,12,0.01
10/4/2020,12:17:20 AM,12,0.164
10/4/2020,12:47:49 AM,12,0.143
10/4/2020,1:03:40 AM,12,0.082
10/4/2020,1:13:39 AM,12,0.047
10/4/2020,1:24:53 AM,12,0.143
10/4/2020,1:54:20 AM,12,0.055
10/4/2020,2:09:50 AM,12,0.115
10/4/2020,2:27:31 AM,12,0.006
10/4/2020,2:39:26 AM,12,0.032
10/4/2020,3:17:32 AM,12,0.538
10/4/2020,4:33:07 AM,12,0.016
10/4/2020,7:38:18 AM,12,0.339
10/4/2020,8:27:02 AM,12,0.378
10/4/2020,8:36:45 AM,12,0.995
10/4/2020,10:17:34 AM,12,0.234
10/4/2020,2:49:19 PM,12,0.112
10/4/2020,3:10:16 PM,12,0.043
10/4/2020,3:31:10 PM,12,0.067
10/4/2020,4:08:45 PM,12,0.143
10/4/2020,7:27:24 PM,12,0.047
10/4/2020,8:04:19 PM,12,0.136
10/5/2020,6:19:40 AM,12,0.042
10/5/2020,6:26:20 AM,12,0.692
10/5/2020,9:23:50 AM,12,0.421
10/5/2020,9:55:14 AM,12,0.055
10/5/2020,10:00:59 AM,12,0.029
10/5/2020,12:06:34 PM,12,0.684
10/5/2020,2:53:23 PM,12,0.288
10/5/2020,3:16:43 PM,12,0.158
10/5/2020,5:31:28 PM,12,0.253
10/5/2020,5:55:03 PM,12,0.004
10/5/2020,6:03:59 PM,12,0.005
10/5/2020,6:08:37 PM,12,0.045
10/5/2020,6:16:51 PM,12,0.156
10/5/2020,6:52:10 PM,12,0.02
10/5/2020,7:02:25 PM,12,0.115
10/5/2020,7:29:45 PM,12,0.023
10/5/2020,7:38:28 PM,12,0.222
10/5/2020,7:58:42 PM,12,0.833
10/5/2020,9:17:04 PM,12,0.008
10/5/2020,11:41:33 PM,12,0.009
10/6/2020,1:16:42 AM,12,0.083
10/6/2020,1:57:43 AM,12,0.047
10/6/2020,2:07:15 AM,12,0.001
10/6/2020,2:22:50 AM,12,0.04
10/6/2020,2:48:07 AM,12,0.01
10/6/2020,3:03:25 AM,12,0.162
10/6/2020,4:00:10 AM,12,0.129
10/6/2020,8:41:33 AM,12,0.96
10/6/2020,10:18:52 AM,12,0.219
10/6/2020,2:18:32 PM,12,0.253
10/6/2020,4:58:48 PM,12,0.084
10/6/2020,6:13:55 PM,12,0.112
10/6/2020,7:06:25 PM,12,0.17
10/6/2020,7:40:23 PM,12,0.032
10/6/2020,10:26:34 PM,12,0.415
10/6/2020,11:09:05 PM,12,0.58
10/7/2020,12:02:28 AM,12,0.189
10/7/2020,12:26:47 AM,12,0.15
10/7/2020,9:35:48 AM,12,0.431
10/7/2020,11:47:42 AM,12,0.705
10/7/2020,2:31:45 PM,12,0.247
10/7/2020,5:00:24 PM,12,0.643
10/7/2020,5:48:19 PM,12,0.084
10/7/2020,6:00:34 PM,12,0.011
10/7/2020,6:13:08 PM,12,0.042
10/7/2020,6:22:20 PM,12,0.189
10/7/2020,6:39:22 PM,12,0.026
10/7/2020,8:08:56 PM,12,0.311
10/7/2020,8:42:16 PM,12,0.021
10/7/2020,8:45:58 PM,12,0.237
10/7/2020,10:31:44 PM,12,0.175
10/8/2020,4:02:27 AM,12,0.176
10/8/2020,4:24:04 AM,12,0.193
10/8/2020,10:20:34 AM,12,0.176
10/8/2020,10:35:38 AM,12,0.144
10/8/2020,10:46:18 AM,12,0.05
10/8/2020,11:23:51 AM,12,0.14
10/8/2020,3:45:48 PM,12,0.093
10/8/2020,5:52:31 PM,12,0.086
10/8/2020,6:35:02 PM,12,0.089
10/8/2020,7:05:35 PM,12,0.144
10/8/2020,9:04:01 PM,12,0.096
10/8/2020,9:52:02 PM,12,0.084
10/8/2020,10:19:46 PM,12,0.375
10/9/2020,12:34:25 AM,12,0.283
10/9/2020,3:22:16 AM,12,0.381
10/9/2020,6:22:09 AM,12,0.741
10/9/2020,7:26:39 AM,12,0.181
10/9/2020,7:41:55 AM,12,0.047
10/9/2020,7:55:45 AM,12,0.108
10/9/2020,11:10:54 AM,12,0.079
10/9/2020,1:20:21 PM,12,0.407
10/9/2020,1:58:59 PM,12,0.168
10/9/2020,3:52:09 PM,12,0.578
10/9/2020,5:22:55 PM,12,0.287
10/9/2020,5:48:45 PM,12,0.609
10/9/2020,6:51:25 PM,12,0.006
10/9/2020,6:56:22 PM,12,0.183
10/9/2020,8:36:36 PM,12,0.007
10/9/2020,8:48:48 PM,12,0.16
10/9/2020,9:11:15 PM,12,0.155
10/9/2020,11:34:37 PM,12,0.048
10/9/2020,11:41:31 PM,12,0.005
10/9/2020,11:54:49 PM,12,0.203
10/10/2020,12:26:12 AM,12,0.007
10/10/2020,12:40:03 AM,12,0.163
10/10/2020,12:54:58 AM,12,0.11
10/10/2020,2:47:12 AM,12,0.163
10/10/2020,3:05:32 AM,12,0.126
10/10/2020,3:19:47 AM,12,0.011
10/10/2020,3:27:17 AM,12,0.046
10/10/2020,3:35:22 AM,12,0.125
10/10/2020,3:59:48 AM,12,0.194
10/10/2020,4:18:33 AM,12,0.003
10/10/2020,6:32:46 AM,12,0.021
10/10/2020,1:35:17 PM,12,0.343
10/10/2020,3:26:27 PM,12,0.23
10/10/2020,8:15:07 PM,12,0.526
10/10/2020,10:55:26 PM,12,0.19
10/11/2020,5:35:30 AM,12,0.463
10/11/2020,6:37:22 AM,12,0.047
10/11/2020,9:32:05 AM,12,0.323
10/11/2020,9:56:35 AM,12,0.146
10/11/2020,12:27:48 PM,12,0.658
10/11/2020,2:53:57 PM,12,0.193
10/11/2020,4:09:44 PM,12,0.718
10/11/2020,4:18:34 PM,12,0.04
10/11/2020,4:31:11 PM,12,0.006
10/11/2020,4:40:25 PM,12,0.004
10/11/2020,4:47:24 PM,12,0.068
10/11/2020,5:01:13 PM,12,0.101
10/11/2020,5:34:41 PM,12,0.102
10/11/2020,5:45:20 PM,12,0.231
10/11/2020,6:07:27 PM,12,0.044
10/11/2020,6:25:54 PM,12,0.146
10/11/2020,6:56:05 PM,12,0.061
10/11/2020,7:12:58 PM,12,0.226
10/11/2020,7:55:12 PM,12,0.161
10/11/2020,9:40:42 PM,12,0.051
10/11/2020,10:33:29 PM,12,0.032
10/11/2020,10:52:19 PM,12,0.071
10/11/2020,11:08:19 PM,12,0.086
10/11/2020,11:36:15 PM,12,0.005
10/11/2020,11:42:45 PM,12,0.195
10/12/2020,12:17:36 AM,12,0.237
10/12/2020,12:45:57 AM,12,0.27
10/12/2020,3:42:21 AM,12,0.283
10/12/2020,4:04:32 AM,12,0.477
10/1/2020,3:27:15 PM,13,0.046
10/1/2020,4:29:47 PM,13,0.084
10/1/2020,4:40:33 PM,13,0.055
10/1/2020,4:50:52 PM,13,0.151
10/1/2020,5:00:54 PM,13,0.007
10/1/2020,5:09:46 PM,13,0.059
10/1/2020,5:15:40 PM,13,0.015
10/1/2020,5:34:09 PM,13,0.024
10/1/2020,5:51:16 PM,13,0.06
10/1/2020,6:08:28 PM,13,0.057
10/1/2020,6:14:11 PM,13,0.01
10/1/2020,6:26:18 PM,13,0.008
10/1/2020,6:32:05 PM,13,0.037
10/1/2020,6:48:27 PM,13,0.058
10/1/2020,6:57:46 PM,13,0.002
10/1/2020,7:05:51 PM,13,0.023
10/1/2020,7:10:59 PM,13,0.002
10/1/2020,7:15:46 PM,13,0.058
10/1/2020,7:25:55 PM,13,0.007
10/1/2020,7:41:33 PM,13,0.161
10/1/2020,8:13:22 PM,13,0.125
10/1/2020,8:32:29 PM,13,0.046
10/1/2020,8:51:30 PM,13,0.001
10/1/2020,9:03:16 PM,13,0.083
10/1/2020,9:25:04 PM,13,0.011
10/1/2020,9:30:25 PM,13,0.226
10/1/2020,9:47:30 PM,13,0.091
10/1/2020,10:10:03 PM,13,0.032
10/1/2020,10:34:25 PM,13,0.053
10/1/2020,10:40:35 PM,13,0.045
10/1/2020,10:52:14 PM,13,0.005
10/1/2020,10:59:22 PM,13,0.105
10/1/2020,11:13:26 PM,13,0.132
10/2/2020,12:49:49 AM,13,0.141
10/2/2020,1:29:06 AM,13,0.121
10/2/2020,1:40:03 AM,13,0.07
10/2/2020,2:06:37 AM,13,0.101
10/2/2020,2:29:17 AM,13,0.095
10/2/2020,2:43:36 AM,13,0.075
10/2/2020,3:05:37 AM,13,0.092
10/2/2020,3:28:21 AM,13,0.136
10/2/2020,3:57:03 AM,13,0.053
10/2/2020,4:14:53 AM,13,0.067
10/2/2020,4:20:38 AM,13,0.012
10/2/2020,4:27:27 AM,13,0.14
10/2/2020,4:56:51 AM,13,0.071
10/2/2020,5:15:28 AM,13,0.002
10/2/2020,5:22:04 AM,13,0.02
10/2/2020,5:35:25 AM,13,0.01
10/3/2020,5:42:40 AM,13,0.783
10/3/2020,7:04:55 AM,13,0.01
10/3/2020,7:15:09 AM,13,0.098
10/3/2020,7:34:20 AM,13,0.071
10/3/2020,7:50:59 AM,13,0.066
10/3/2020,7:58:28 AM,13,0.247
10/3/2020,8:15:49 AM,13,0.022
10/3/2020,8:23:39 AM,13,0.004
10/3/2020,8:35:34 AM,13,0.024
10/3/2020,8:42:36 AM,13,0.391
10/3/2020,9:15:54 AM,13,0.183
10/3/2020,9:49:36 AM,13,0.003
10/3/2020,11:52:25 AM,13,0.008
10/3/2020,2:03:19 PM,13,0.253
10/3/2020,2:33:57 PM,13,0.004
10/3/2020,2:40:36 PM,13,0.002
10/3/2020,5:18:22 PM,13,0.147
10/3/2020,7:31:59 PM,13,0.134
10/3/2020,8:19:37 PM,13,0.003
10/3/2020,8:31:35 PM,13,0.003
10/3/2020,8:42:19 PM,13,0.208
10/3/2020,9:00:09 PM,13,0.023
10/3/2020,9:08:08 PM,13,0.011
10/3/2020,9:15:26 PM,13,0.006
10/3/2020,9:21:22 PM,13,0.009
10/3/2020,9:36:14 PM,13,0.002
10/3/2020,9:43:12 PM,13,0.07
10/3/2020,9:55:02 PM,13,0.016
10/3/2020,10:02:13 PM,13,0.01
10/3/2020,10:06:21 PM,13,0.306
10/3/2020,10:30:50 PM,13,0.218
10/3/2020,10:57:59 PM,13,0.105
10/3/2020,11:13:18 PM,13,0.963
10/4/2020,12:07:57 AM,13,0.012
10/4/2020,12:14:14 AM,13,0.15
10/4/2020,12:30:01 AM,13,0.107
10/4/2020,3:34:59 AM,13,0.035
10/4/2020,3:52:32 AM,13,0.154
10/4/2020,4:08:05 AM,13,0.039
10/4/2020,4:18:22 AM,13,0.18
10/4/2020,4:36:28 AM,13,0.003
10/4/2020,4:40:48 AM,13,0.007
10/4/2020,6:29:16 AM,13,0.006
10/4/2020,7:10:10 AM,13,0.004
10/4/2020,11:40:49 AM,13,0.026
10/4/2020,2:47:27 PM,13,0.291
10/4/2020,3:33:37 PM,13,0.011
10/4/2020,5:21:17 PM,13,0.014
10/4/2020,5:34:05 PM,13,0.016
10/4/2020,5:41:35 PM,13,0.005
10/5/2020,2:04:56 AM,13,0.016
10/5/2020,2:09:50 AM,13,0.013
10/5/2020,2:26:35 AM,13,0.014
10/5/2020,3:50:25 AM,13,0.086
10/5/2020,5:06:05 AM,13,0.017
10/5/2020,10:28:11 AM,13,0.669
10/5/2020,1:23:19 PM,13,0.449
10/5/2020,4:13:41 PM,13,0.424
10/5/2020,5:47:55 PM,13,0.013
10/5/2020,5:57:16 PM,13,0.573
10/5/2020,6:53:46 PM,13,0.443
10/5/2020,7:30:27 PM,13,0.092
10/5/2020,7:45:14 PM,13,0.094
10/5/2020,9:49:12 PM,13,0.003
10/5/2020,10:55:45 PM,13,0.179
10/5/2020,11:15:52 PM,13,0.113
10/5/2020,11:25:20 PM,13,0.167
10/5/2020,11:48:48 PM,13,0.111
10/6/2020,12:09:02 AM,13,0.174
10/6/2020,12:25:01 AM,13,0.005
10/6/2020,3:53:07 AM,13,0.412
10/6/2020,4:23:25 AM,13,0.226
10/6/2020,6:41:35 AM,13,0.001
10/6/2020,9:08:37 AM,13,0.002
10/6/2020,9:26:59 AM,13,0.022
10/6/2020,9:37:01 AM,13,0.053
10/6/2020,11:09:45 AM,13,0.01
10/6/2020,12:07:31 PM,13,0.006
10/6/2020,12:41:37 PM,13,0.005
10/6/2020,1:19:15 PM,13,0.01
10/6/2020,2:30:43 PM,13,0.004
10/6/2020,3:34:06 PM,13,0.005
10/6/2020,4:48:32 PM,13,0.013
10/6/2020,5:05:09 PM,13,0.008
10/6/2020,7:19:17 PM,13,0.006
10/6/2020,8:14:08 PM,13,0.009
